year,gender,name,rank,freq,prop
1939,F,Carole,46,4679,0.00698045651200955
1939,F,Kathleen,47,4656,0.00694614351782784
1939,F,Catherine,48,4576,0.00682679397284798
1939,F,Wanda,49,4559,0.00680143219453976
1939,F,Diane,50,4337,0.00647023720722065
1939,F,Sally,51,4242,0.00632850962255706
1939,F,Joanne,52,4223,0.00630016410562435
1939,F,Annie,53,4149,0.00618976577651798
1939,F,Mildred,54,4136,0.00617037147545875
1939,F,Patsy,55,4109,0.00613009100402805
1939,F,Joann,56,3993,0.00595703416380725
1939,F,Dolores,57,3980,0.00593763986274802
1939,F,Louise,58,3959,0.00590631060719081
1939,F,Marjorie,59,3908,0.00583022527226615
1939,F,Bonnie,60,3889,0.00580187975533343
1939,F,Sylvia,61,3871,0.00577502610771296
1939,F,Eleanor,62,3810,0.00568402207966582
1939,F,Marlene,63,3774,0.00563031478442488
1939,F,Loretta,64,3770,0.00562434730717589
1939,F,Charlotte,65,3740,0.00557959122780844
1939,F,Ruby,66,3714,0.00554080262568999
1939,F,Sarah,67,3670,0.00547516037595107
1939,F,Arlene,68,3576,0.00533492466059973
1939,F,Jo,69,3523,0.00525585558705057
1939,F,Roberta,70,3411,0.00508876622407877
1939,F,Jacqueline,71,3388,0.00505445322989706
1939,F,Gail,72,3352,0.00500074593465612
1939,F,Irene,73,3329,0.00496643294047441
1939,F,Darlene,74,3287,0.00490377442935999
1939,F,Kay,75,3258,0.00486051021930479
1939,F,Juanita,76,3213,0.00479337610025362
1939,F,Rita,77,3187,0.00475458749813516
1939,F,Delores,78,3019,0.00450395345367746
1939,F,Ellen,79,3007,0.00448605102193048
1939,F,Edna,80,2903,0.00433089661345666
1939,F,Jeanette,81,2892,0.00431448605102193
1939,F,June,82,2863,0.00427122184096673
1939,F,Josephine,83,2838,0.00423392510816053
1939,F,Anne,84,2768,0.00412949425630315
1939,F,Brenda,85,2756,0.00411159182455617
1939,F,Wilma,86,2699,0.00402655527375802
1939,F,Thelma,87,2696,0.00402207966582127
1939,F,Emma,88,2686,0.00400716097269879
1939,F,Yvonne,89,2648,0.00395046993883336
1939,F,Julia,90,2637,0.00393405937639863
1939,F,Sue,91,2621,0.00391018946740266
1939,F,Theresa,92,2612,0.00389676264359242
1939,F,Rosemary,93,2611,0.00389527077428017
1939,F,Florence,94,2594,0.00386990899597195
1939,F,Lorraine,95,2592,0.00386692525734746
1939,F,Anita,96,2588,0.00386095778009846
1939,F,Audrey,97,2567,0.00382962852454125
1939,F,Lillian,98,2554,0.00381023422348202
1939,F,Ethel,99,2494,0.00372072206474713
1939,F,Katherine,100,2475,0.00369237654781441
1939,M,Robert,1,59640,0.0717759492802548
1939,M,James,2,59627,0.0717603039526115
1939,M,John,3,51021,0.0614030970527813
1939,M,William,4,42074,0.0506355011740013
1939,M,Richard,5,35367,0.0425637155968271
1939,M,Charles,6,30782,0.0370457288857277
1939,M,David,7,25359,0.0305192202850097
1939,M,Donald,8,24056,0.0289510770604596
1939,M,Thomas,9,22124,0.0266259406753246
1939,M,Ronald,10,19831,0.023866345576404
1939,M,George,11,17887,0.0215267673503675
1939,M,Joseph,12,17715,0.0213197676307799
1939,M,Kenneth,13,14704,0.0176960690512553
1939,M,Larry,14,14524,0.0174794414377334
1939,M,Edward,15,14429,0.0173651101972635
1939,M,Jerry,16,13731,0.0165250764514953
1939,M,Paul,17,13330,0.0160424782680382
1939,M,Michael,18,10824,0.0130265404931167
1939,M,Gerald,19,10050,0.0120950417549725
1939,M,Frank,20,9985,0.0120168151167563
1939,M,Gary,21,9680,0.0116497516605108
1939,M,Raymond,22,9246,0.0111274384145747
1939,M,Harold,23,8305,0.00999495739055191
1939,M,Billy,24,7470,0.00899004596115867
1939,M,Walter,25,7318,0.00880711597640685
1939,M,Jack,26,7306,0.00879267413550539
1939,M,Joe,27,7189,0.00865186618671615
1939,M,Roger,28,7151,0.0086061336905282
1939,M,Bobby,29,7048,0.008482174556124
1939,M,Carl,30,6595,0.0079369950620939
1939,M,Henry,31,6556,0.00789005907916415
1939,M,Arthur,32,6381,0.0076794488993512
1939,M,Willie,33,6301,0.00758316996000814
1939,M,Dennis,34,6211,0.00747485615324719
1939,M,Ralph,35,5956,0.00716796703409117
1939,M,Lawrence,36,5878,0.00707409506823168
1939,M,Eugene,37,5876,0.0070716880947481
1939,M,Daniel,38,5798,0.00697781612888862
1939,M,Wayne,39,5649,0.00679849660436216
1939,M,Fred,40,5534,0.0066600956290565
1939,M,Albert,41,5475,0.00658908991129099
1939,M,Roy,42,5151,0.00619916020695158
1939,M,Jimmy,43,4751,0.00571776551023626
1939,M,Norman,44,4739,0.0057033236693348
1939,M,Harry,45,4662,0.0056106551902171
1939,M,Peter,46,4643,0.00558778894212312
1939,M,Anthony,47,4610,0.0055480738796441
1939,M,Howard,48,4603,0.00553964947245159
1939,M,Louis,49,4225,0.00508473148405561
1939,M,Earl,50,3890,0.00468156342555652
1939,M,Melvin,51,3852,0.00463583092936857
1939,M,Marvin,52,3758,0.00452270317564047
1939,M,Francis,53,3720,0.00447697067945251
1939,M,Leonard,54,3714,0.00446974975900178
1939,M,Ernest,55,3688,0.00443845910371528
1939,M,Don,56,3584,0.0043132964825693
1939,M,Stanley,57,3571,0.00429765115492605
1939,M,Douglas,58,3564,0.00428922674773353
1939,M,Dale,59,3532,0.00425071517199631
1939,M,Clarence,60,3481,0.0041893373481651
1939,M,Leroy,61,3386,0.00407500610769521
1939,M,Johnny,62,3373,0.00405936078005197
1939,M,Samuel,63,3251,0.00391253539755379
1939,M,Bruce,64,3232,0.00388966914945981
1939,M,Stephen,65,3175,0.00382107040517788
1939,M,Philip,66,3172,0.00381745994495252
1939,M,Bill,67,3161,0.00380422159079285
1939,M,Herbert,68,3094,0.00372358797909303
1939,M,Gene,69,3010,0.00362249509278281
1939,M,Alfred,70,2987,0.00359481489772168
1939,M,Frederick,71,2973,0.00357796608333664
1939,M,Allen,72,2926,0.00352140220647259
1939,M,Russell,73,2828,0.00340346050577734
1939,M,Ray,74,2709,0.00326024558350453
1939,M,Jim,75,2636,0.00317239105135398
1939,M,Bernard,76,2628,0.00316276315741968
1939,M,Tommy,77,2621,0.00315433875022716
1939,M,Lee,78,2588,0.00311462368774814
1939,M,Patrick,79,2530,0.00304482145672442
1939,M,Jimmie,80,2524,0.00303760053627369
1939,M,Eddie,81,2509,0.00301954823514687
1939,M,Gordon,82,2508,0.00301834474840508
1939,M,Terry,83,2446,0.0029437285704142
1939,M,Andrew,84,2440,0.00293650764996347
1939,M,Alan,85,2331,0.00280532759510855
1939,M,Leon,86,2329,0.00280292062162497
1939,M,Glenn,87,2302,0.00277042647959669
1939,M,Clifford,88,2291,0.00275718812543702
1939,M,Bob,89,2242,0.00269821727508939
1939,M,Theodore,90,2195,0.00264165339822534
1939,M,Martin,91,2193,0.00263924642474176
1939,M,Phillip,92,2174,0.00261638017664778
1939,M,Jerome,93,2151,0.00258869998158665
1939,M,Floyd,94,2092,0.00251769426382114
1939,M,Lloyd,95,2087,0.0025116768301122
1939,M,Edwin,96,2063,0.00248279314830928
1939,M,Tom,97,2028,0.00244067111234669
1939,M,Curtis,98,2011,0.00242021183773629
1939,M,Jesse,99,2008,0.00241660137751092
1939,M,Vernon,100,1994,0.00239975256312589
1940,F,Barbara,1,36732,0.0519506234301102
1940,F,Patricia,2,32661,0.0461929465275735
1940,F,Judith,3,22380,0.0316523726550655
1940,F,Betty,4,22074,0.0312195922246611
1940,F,Carol,5,21759,0.0307740829580684
1940,F,Nancy,6,19730,0.0279044375551583
1940,F,Linda,7,18369,0.0259795546604512
1940,F,Shirley,8,17872,0.0252766400398271
1940,F,Sandra,9,16151,0.0228426036975855
1940,F,Margaret,10,15057,0.0212953429431332
1940,F,Dorothy,11,14873,0.0210351089588378
1940,F,Joyce,12,14801,0.0209332782693309
1940,F,Joan,13,13288,0.0187934194745536
1940,F,Carolyn,14,12656,0.0178995723111041
1940,F,Judy,15,11381,0.0160963205177525
1940,F,Sharon,16,11117,0.0157229413228938
1940,F,Helen,17,10201,0.0144274286619447
1940,F,Janet,18,10104,0.0142902400941368
1940,F,Elizabeth,19,9953,0.0140766785091987
1940,F,Virginia,20,9552,0.0135095381412505
1940,F,Janice,21,9315,0.0131743454549569
1940,F,Donna,22,9229,0.0130527143536014
1940,F,Ruth,23,8886,0.0125676042633115
1940,F,Marilyn,24,8700,0.012304541648752
1940,F,Martha,25,8692,0.0122932271276957
1940,F,Beverly,26,8654,0.0122394831526781
1940,F,Frances,27,8617,0.0121871534927926
1940,F,Jean,28,8063,0.0114036229096422
1940,F,Gloria,29,8025,0.0113498789346247
1940,F,Doris,30,7765,0.0109821570002942
1940,F,Alice,31,7601,0.0107502093186395
1940,F,Phyllis,32,7415,0.01048714670408
1940,F,Karen,33,7283,0.0103004571066507
1940,F,Ann,34,7193,0.010173168744767
1940,F,Susan,35,6757,0.00955652734719739
1940,F,Peggy,36,6127,0.0086655088140119
1940,F,Lois,37,6126,0.00866409449887986
1940,F,Bonnie,38,5959,0.00842790387182911
1940,F,Kathleen,39,5698,0.00805876762236655
1940,F,Marie,40,5544,0.00784096309203231
1940,F,Brenda,41,5441,0.00769528863343215
1940,F,Norma,42,5334,0.00754395691430382
1940,F,Rose,43,5197,0.00735019574121427
1940,F,Diane,44,5173,0.0073162521780453
1940,F,Geraldine,45,5152,0.00728655156027245
1940,F,Jane,46,5090,0.00719886402208595
1940,F,Evelyn,47,4984,0.00704894661808966
1940,F,Carole,48,4788,0.00677174085220973
1940,F,Elaine,49,4782,0.00676325496141748
1940,F,Anna,50,4718,0.00667273879296689
1940,F,Wanda,51,4709,0.00666000995677853
1940,F,Catherine,52,4581,0.00647897761987735
1940,F,Joanne,53,4419,0.0062498585684868
1940,F,Charlotte,54,4289,0.00606599760132154
1940,F,Annie,55,4214,0.0059599239664185
1940,F,Patsy,56,4079,0.00576899142359304
1940,F,Mildred,57,3935,0.00556533004457921
1940,F,Louise,58,3924,0.00554977257812677
1940,F,Sarah,59,3870,0.00547339956099658
1940,F,Sally,60,3805,0.00538146907741395
1940,F,Sylvia,61,3802,0.00537722613201783
1940,F,Joann,62,3791,0.00536166866556539
1940,F,Marjorie,63,3681,0.00520609400104094
1940,F,Gail,64,3622,0.00512264940825055
1940,F,Ruby,65,3617,0.00511557783259035
1940,F,Dolores,66,3606,0.0051000203661379
1940,F,Eleanor,67,3582,0.00506607680296893
1940,F,Loretta,68,3501,0.00495151727727365
1940,F,Rita,69,3440,0.00486524405421919
1940,F,Roberta,70,3432,0.00485392953316286
1940,F,Jo,71,3427,0.00484685795750266
1940,F,Irene,72,3397,0.00480442850354144
1940,F,Ellen,73,3317,0.00469128329297821
1940,F,Arlene,74,3258,0.00460783870018782
1940,F,Jacqueline,75,3218,0.0045512660949062
1940,F,Kay,76,3199,0.00452439410739743
1940,F,Juanita,77,3170,0.00448337896856826
1940,F,Darlene,78,3120,0.00441266321196624
1940,F,Marlene,79,3116,0.00440700595143808
1940,F,Sue,80,3105,0.00439144848498563
1940,F,June,81,2948,0.00416940100925528
1940,F,Delores,82,2929,0.00414252902174651
1940,F,Anne,83,2898,0.00409868525265326
1940,F,Rosemary,84,2874,0.00406474168948428
1940,F,Edna,85,2834,0.00400816908420267
1940,F,Anita,86,2827,0.00399826887827838
1940,F,Connie,87,2795,0.00395301079405309
1940,F,Josephine,88,2741,0.0038766377769229
1940,F,Jeanette,89,2727,0.00385683736507434
1940,F,Katherine,90,2709,0.00383137969269761
1940,F,Julia,91,2706,0.00382713674730149
1940,F,Wilma,92,2621,0.00370691996107805
1940,F,Emma,93,2606,0.00368570523409744
1940,F,Lorraine,94,2582,0.00365176167092847
1940,F,Rebecca,95,2555,0.00361357516236338
1940,F,Lillian,96,2524,0.00356973139327012
1940,F,Edith,97,2509,0.00354851666628952
1940,F,Audrey,98,2502,0.00353861646036523
1940,F,Florence,99,2465,0.00348628680047974
1940,F,Thelma,100,2459,0.00347780090968749
1940,M,James,1,62472,0.0716259381470721
1940,M,Robert,2,61192,0.070158381468428
1940,M,John,3,54763,0.0627873487442072
1940,M,William,4,44768,0.0513277948355763
1940,M,Richard,5,37414,0.0428962231053041
1940,M,Charles,6,31678,0.0363197347391303
1940,M,David,7,27683,0.0317393527616436
1940,M,Thomas,8,23985,0.0274994897947484
1940,M,Donald,9,23103,0.0264882515208703
1940,M,Ronald,10,20731,0.023768685550758
1940,M,George,11,18307,0.0209895000905758
1940,M,Joseph,12,18201,0.0208679680531256
1940,M,Larry,13,17200,0.0197202928692797
1940,M,Jerry,14,15198,0.0174249425015879
1940,M,Kenneth,15,15132,0.0173492716103454
1940,M,Edward,16,14400,0.0165100126347458
1940,M,Paul,17,14101,0.0161672005668438
1940,M,Michael,18,13231,0.0151697206368279
1940,M,Gary,19,12567,0.0144084256097813
1940,M,Frank,20,10596,0.0121486176304004
1940,M,Gerald,21,10240,0.0117404534291526
1940,M,Raymond,22,9567,0.0109688396442092
1940,M,Harold,23,8072,0.00925477930469916
1940,M,Dennis,24,7845,0.00899451729997088
1940,M,Walter,25,7723,0.00885464080403761
1940,M,Roger,26,7599,0.00871247125079397
1940,M,Billy,27,7594,0.00870673860751802
1940,M,Joe,28,7222,0.00828022994778708
1940,M,Jack,29,7045,0.00807729437581834
1940,M,Bobby,30,6881,0.00788926367636706
1940,M,Henry,31,6819,0.00781817889974524
1940,M,Carl,32,6753,0.00774250800850266
1940,M,Arthur,33,6507,0.00746046195932575
1940,M,Daniel,34,6219,0.00713026170663083
1940,M,Lawrence,35,6172,0.00707637485983687
1940,M,Willie,36,6170,0.00707408180252649
1940,M,Ralph,37,5835,0.00668999470303761
1940,M,Eugene,38,5798,0.00664757314279556
1940,M,Wayne,39,5725,0.00656387655096664
1940,M,Fred,40,5586,0.00640450906789513
1940,M,Albert,41,5569,0.00638501808075689
1940,M,Roy,42,5563,0.00637813890882575
1940,M,Peter,43,5050,0.00578996970871293
1940,M,Jimmy,44,4963,0.00569022171571134
1940,M,Howard,45,4825,0.00553200076129503
1940,M,Anthony,46,4767,0.00546550209929397
1940,M,Harry,47,4677,0.00536231452032681
1940,M,Norman,48,4577,0.00524766165480774
1940,M,Stephen,49,4423,0.00507109624190837
1940,M,Louis,50,4324,0.0049575899050445
1940,M,Johnny,51,3995,0.00458038197748676
1940,M,Earl,52,3942,0.00451961595876166
1940,M,Melvin,53,3933,0.00450929720086494
1940,M,Leonard,54,3813,0.00437171376224206
1940,M,Bruce,55,3789,0.00434419707451748
1940,M,Douglas,56,3731,0.00427769841251642
1940,M,Dale,57,3697,0.00423871643823994
1940,M,Ernest,58,3696,0.00423756990958475
1940,M,Stanley,59,3691,0.0042318372663088
1940,M,Philip,60,3674,0.00421234627917056
1940,M,Francis,61,3606,0.00413438233061759
1940,M,Don,62,3543,0.00406215102534058
1940,M,Marvin,63,3499,0.00401170376451219
1940,M,Clarence,64,3483,0.00399335930602914
1940,M,Samuel,65,3363,0.00385577586740625
1940,M,Leroy,66,3310,0.00379500984868115
1940,M,Bill,67,3268,0.00374685564516314
1940,M,Frederick,68,3092,0.00354506660184958
1940,M,Alfred,69,3064,0.00351296379950424
1940,M,Gene,70,3060,0.00350837768488348
1940,M,Allen,71,3031,0.00347512835388295
1940,M,Russell,72,3011,0.00345219778077914
1940,M,Terry,73,2982,0.00341894844977861
1940,M,Patrick,74,2883,0.00330544211291473
1940,M,Herbert,75,2873,0.00329397682636282
1940,M,Tommy,76,2826,0.00324008997956886
1940,M,Ray,77,2792,0.00320110800529238
1940,M,Jim,78,2713,0.00311053224153231
1940,M,Phillip,79,2626,0.00301078424853072
1940,M,Lee,80,2624,0.00300849119122034
1940,M,Eddie,81,2579,0.00295689740173676
1940,M,Bernard,82,2468,0.0028296327210106
1940,M,Glenn,83,2465,0.00282619313504502
1940,M,Andrew,84,2430,0.00278606463211335
1940,M,Martin,85,2423,0.00277803893152702
1940,M,Jimmie,86,2407,0.00275969447304396
1940,M,Franklin,87,2390,0.00274020348590572
1940,M,Alan,88,2377,0.00272529861338824
1940,M,Leon,89,2315,0.00265421383676642
1940,M,Theodore,90,2306,0.00264389507886971
1940,M,Gordon,91,2294,0.00263013673500742
1940,M,Tom,92,2286,0.00262096450576589
1940,M,Jesse,93,2206,0.00252924221335064
1940,M,Clifford,94,2184,0.00250401858293644
1940,M,Jerome,95,2177,0.00249599288235011
1940,M,Edwin,96,2115,0.00242490810572829
1940,M,Curtis,97,2102,0.00241000323321081
1940,M,Harvey,98,2084,0.00238936571741738
1940,M,Bob,99,2082,0.00238707266010699
1940,M,Lloyd,100,2066,0.00236872820162394
1941,F,Barbara,1,39535,0.05222954843602
1941,F,Patricia,2,36900,0.0487484592712568
1941,F,Carol,3,24181,0.0319454334319312
1941,F,Linda,4,23718,0.0313337657722403
1941,F,Judith,5,23313,0.030798721707068
1941,F,Betty,6,20899,0.0276095948593495
1941,F,Nancy,7,20880,0.0275844940266624
1941,F,Sandra,8,19499,0.0257600598192476
1941,F,Shirley,9,16950,0.0223925849498049
1941,F,Carolyn,10,16272,0.0214968815518127
1941,F,Margaret,11,15694,0.0207332877995421
1941,F,Joyce,12,15677,0.0207108291597694
1941,F,Dorothy,13,14560,0.0192351644170596
1941,F,Sharon,14,14269,0.0188507253480098
1941,F,Judy,15,13964,0.0184477909285591
1941,F,Joan,16,13377,0.0176723073081735
1941,F,Janet,17,11136,0.0147117301475533
1941,F,Karen,18,10830,0.0143074746316453
1941,F,Donna,19,10446,0.0138001735920745
1941,F,Elizabeth,20,10268,0.0135650184226901
1941,F,Janice,21,10060,0.0132902303595892
1941,F,Virginia,22,10042,0.0132664506233594
1941,F,Helen,23,9888,0.0130630017689482
1941,F,Martha,24,9157,0.0120972802587235
1941,F,Gloria,25,9006,0.011897794693684
1941,F,Susan,26,8887,0.0117405842152753
1941,F,Ruth,27,8863,0.0117088779003021
1941,F,Beverly,28,8728,0.011530529878578
1941,F,Marilyn,29,8552,0.0112980169021081
1941,F,Frances,30,8469,0.0111883658961592
1941,F,Jean,31,7838,0.0103547540316561
1941,F,Bonnie,32,7758,0.0102490663150789
1941,F,Alice,33,7446,0.00983688422042759
1941,F,Phyllis,34,7348,0.00970741676762046
1941,F,Kathleen,35,7159,0.0094577295372067
1941,F,Ann,36,7120,0.00940620677537529
1941,F,Doris,37,7077,0.00934939962771502
1941,F,Peggy,38,6559,0.00866507166287732
1941,F,Diane,39,6425,0.00848804473761043
1941,F,Brenda,40,6331,0.00836386167063216
1941,F,Marie,41,6150,0.00812474321187613
1941,F,Lois,42,6106,0.00806661496775864
1941,F,Elaine,43,5377,0.00710353565044845
1941,F,Geraldine,44,5228,0.00690669227832332
1941,F,Jane,45,5088,0.00672173877431313
1941,F,Norma,46,5018,0.00662926202230804
1941,F,Carole,47,4965,0.00655924391007561
1941,F,Rose,48,4947,0.00653546417384572
1941,F,Evelyn,49,4930,0.00651300553407306
1941,F,Catherine,50,4884,0.00645223509704114
1941,F,Patsy,51,4789,0.00632673093360566
1941,F,Wanda,52,4736,0.00625671282137323
